cricinfo_id,fetch_status,fetch_error,meta_full_name,meta_known_as,meta_country,meta_dob,meta_birthplace,meta_batting_style,batting_hand,meta_bowling_style,bowling_hand,bowling_type,meta_playing_role,fetched_at,name,full_name,country,dob,batting_style,bowling_style
26225,success,,Mohinder Amarnath Bhardwaj,Mohinder Amarnath,India,1950-09-24,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:44:46.420825,Mohinder Amarnath,Mohinder Amarnath Bhardwaj,India,1950-09-24,Right-hand bat,Right-arm medium
9310,success,,Timothy Thomas Bresnan,Tim Bresnan,England,1985-02-28,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 01:44:47.882634,Tim Bresnan,Timothy Thomas Bresnan,England,1985-02-28,Right-hand bat,Right-arm medium-fast
51220,success,,Winston Keithroy Matthew Benjamin,Winston Benjamin,West Indies,1964-12-31,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 01:44:49.427465,Winston Benjamin,Winston Keithroy Matthew Benjamin,West Indies,1964-12-31,Right-hand bat,Right-arm fast
14022,success,,Walter Reginald Hammond,Wally Hammond,England,1903-06-19,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 01:44:50.888939,Wally Hammond,Walter Reginald Hammond,England,1903-06-19,Right-hand bat,Right-arm medium-fast
1125976,success,,Arshdeep Singh,Arshdeep Singh,India,1999-02-05,,Left-hand bat,left,Left-arm medium-fast,left,pace,,2026-06-10 01:44:52.3506,Arshdeep Singh,Arshdeep Singh,India,1999-02-05,Left-hand bat,Left-arm medium-fast
670035,success,,Brandon Alexander King,Brandon King,West Indies,1994-12-16,,Right-hand bat,right,,,,,2026-06-10 01:44:54.217027,Brandon King,Brandon Alexander King,West Indies,1994-12-16,Right-hand bat,
55633,success,,Christopher Bobby Mpofu,Chris Mpofu,Zimbabwe,1985-11-27,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:44:55.878978,Chris Mpofu,Christopher Bobby Mpofu,Zimbabwe,1985-11-27,Right-hand bat,Right-arm fast-medium
51481,success,,Corey Dalanelo Collymore,Corey Collymore,West Indies,1977-12-21,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:44:57.340572,Corey Collymore,Corey Dalanelo Collymore,West Indies,1977-12-21,Right-hand bat,Right-arm fast-medium
637526,success,,Isaac Ochgwu Okpe,Isaac Okpe,Nigeria,1995-06-07,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:44:58.801519,Isaac Okpe,Isaac Ochgwu Okpe,Nigeria,1995-06-07,Right-hand bat,Right-arm medium
51226,success,,Ian Raphael Bishop,Ian Bishop,West Indies,1967-10-24,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 01:45:00.262838,Ian Bishop,Ian Raphael Bishop,West Indies,1967-10-24,Right-hand bat,Right-arm fast
5702,success,,James Redfern Hopes,James Hopes,Australia,1978-10-24,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:45:02.882734,James Hopes,James Redfern Hopes,Australia,1978-10-24,Right-hand bat,Right-arm medium
519070,success,,Merwe Gerhard Erasmus,Gerhard Erasmus,Namibia,1995-04-11,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:04.778602,Gerhard Erasmus,Merwe Gerhard Erasmus,Namibia,1995-04-11,Right-hand bat,Right-arm offbreak
37105,success,,Mark John Greatbatch,Mark Greatbatch,New Zealand,1963-12-11,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 01:45:06.495714,Mark Greatbatch,Mark John Greatbatch,New Zealand,1963-12-11,Left-hand bat,Right-arm medium
37749,success,,Nathan Leslie McCullum,Nathan McCullum,New Zealand,1980-09-01,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:07.957481,Nathan McCullum,Nathan Leslie McCullum,New Zealand,1980-09-01,Right-hand bat,Right-arm offbreak
1072488,success,,Rohit Kumar Paudel,Rohit Paudel,Nepal,2002-09-02,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:09.418508,Rohit Paudel,Rohit Kumar Paudel,Nepal,2002-09-02,Right-hand bat,Right-arm offbreak
670031,success,,Alzarri Shaheim Joseph,Alzarri Joseph,West Indies,1996-11-20,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 01:45:10.879668,Alzarri Joseph,Alzarri Shaheim Joseph,West Indies,1996-11-20,Right-hand bat,Right-arm fast
44956,success,,Grant David Elliott,Grant Elliott,New Zealand,1979-03-21,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:45:12.340886,Grant Elliott,Grant David Elliott,New Zealand,1979-03-21,Right-hand bat,Right-arm medium
8251,success,,Graeme Malcolm Wood,Graeme Wood,Australia,1956-11-06,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 01:45:13.802596,Graeme Wood,Graeme Malcolm Wood,Australia,1956-11-06,Left-hand bat,Right-arm medium
51891,success,,Hilary Angelo Gomes,Larry Gomes,West Indies,1953-07-13,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 01:45:15.263731,Larry Gomes,Hilary Angelo Gomes,West Indies,1953-07-13,Left-hand bat,Right-arm offbreak
1093632,success,,Junaid Aziz Mohamed Aziz Khan Amir K Khan Mehr,Junaid Aziz,Bahrain,1994-01-05,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 01:45:16.725436,Junaid Aziz,Junaid Aziz Mohamed Aziz Khan Amir K Khan Mehr,Bahrain,1994-01-05,Right-hand bat,Legbreak googly
1138316,success,,Morawakage Maheesh Theekshana,Maheesh Theekshana,Sri Lanka,2000-08-01,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:19.249677,Maheesh Theekshana,Morawakage Maheesh Theekshana,Sri Lanka,2000-08-01,Right-hand bat,Right-arm offbreak
7926,success,,Peter Laurence Taylor,Peter Taylor,Australia,1956-08-22,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 01:45:20.711057,Peter Taylor,Peter Laurence Taylor,Australia,1956-08-22,Left-hand bat,Right-arm offbreak
44696,success,,Petrus Stephanus de Villiers,Fanie de Villiers,South Africa,1964-10-13,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:45:22.175634,Fanie de Villiers,Petrus Stephanus de Villiers,South Africa,1964-10-13,Right-hand bat,Right-arm fast-medium
55416,success,,Dion Digby Ebrahim,Dion Ebrahim,Zimbabwe,1980-08-07,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:45:23.636737,Dion Ebrahim,Dion Digby Ebrahim,Zimbabwe,1980-08-07,Right-hand bat,Right-arm medium
731523,success,,Dinesh Maganiai Nakrani,Dinesh Nakrani,Uganda,1991-09-21,,Left-hand bat,left,Left-arm medium,left,pace,,2026-06-10 01:45:25.098011,Dinesh Nakrani,Dinesh Maganiai Nakrani,Uganda,1991-09-21,Left-hand bat,Left-arm medium
516561,success,,Dawlat Zadran,Dawlat Zadran,Afghanistan,1988-03-19,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:45:26.558996,Dawlat Zadran,Dawlat Zadran,Afghanistan,1988-03-19,Right-hand bat,Right-arm fast-medium
9014,success,,Kenneth Frank Barrington,Ken Barrington,England,1930-11-24,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 01:45:28.020268,Ken Barrington,Kenneth Frank Barrington,England,1930-11-24,Right-hand bat,Legbreak
36326,success,,Shane Edward Bond,Shane Bond,New Zealand,1975-06-07,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 01:45:29.482543,Shane Bond,Shane Edward Bond,New Zealand,1975-06-07,Right-hand bat,Right-arm fast
670025,success,,Shimron Odilon Hetmyer,Shimron Hetmyer,West Indies,1996-12-26,,Left-hand bat,left,,,,,2026-06-10 01:45:30.943905,Shimron Hetmyer,Shimron Odilon Hetmyer,West Indies,1996-12-26,Left-hand bat,
470752,success,,Ally Mpeka Kimote,Ally Kimote,Tanzania,1992-05-26,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:45:32.404949,Ally Kimote,Ally Mpeka Kimote,Tanzania,1992-05-26,Right-hand bat,Right-arm medium
1082736,success,,Ahmad Ramdoni,Ahmad Ramdoni,Indonesia,1985-02-16,,Right-hand bat,right,,,,,2026-06-10 01:45:34.915581,Ahmad Ramdoni,Ahmad Ramdoni,Indonesia,1985-02-16,Right-hand bat,
259410,success,,Ahmed Shehzad,Ahmed Shehzad,Pakistan,1991-11-23,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 01:45:36.376586,Ahmed Shehzad,Ahmed Shehzad,Pakistan,1991-11-23,Right-hand bat,Legbreak
452472,success,,Anshuman Rath,Anshy Rath,Hong Kong,1997-11-05,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 01:45:37.901592,Anshy Rath,Anshuman Rath,Hong Kong,1997-11-05,Left-hand bat,Slow left-arm orthodox
330223,success,,Bernard Martinus Scholtz,Bernard Scholtz,Namibia,1990-10-03,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 01:45:39.762965,Bernard Scholtz,Bernard Martinus Scholtz,Namibia,1990-10-03,Right-hand bat,Slow left-arm orthodox
38008,success,,Dion Joseph Nash,Dion Nash,New Zealand,1971-11-20,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:45:41.223863,Dion Nash,Dion Joseph Nash,New Zealand,1971-11-20,Right-hand bat,Right-arm fast-medium
482478,success,,Jan Nicolaas Frylinck,Jan Frylinck,Namibia,1994-04-06,,Left-hand bat,left,Left-arm fast-medium,left,pace,,2026-06-10 01:45:42.685361,Jan Frylinck,Jan Nicolaas Frylinck,Namibia,1994-04-06,Left-hand bat,Left-arm fast-medium
307808,success,,Rohan Mustafa,Rohan Mustafa,United Arab Emirates,1988-10-07,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 01:45:44.146704,Rohan Mustafa,Rohan Mustafa,United Arab Emirates,1988-10-07,Left-hand bat,Right-arm offbreak
1143139,success,,Sylvester Ameh Okpe,Sylvester Okpe,Nigeria,2000-12-07,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:45.607709,Sylvester Okpe,Sylvester Ameh Okpe,Nigeria,2000-12-07,Right-hand bat,Right-arm offbreak
50424,success,,Thilan Thusara Samaraweera,Thilan Samaraweera,Sri Lanka,1976-09-22,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:47.068712,Thilan Samaraweera,Thilan Thusara Samaraweera,Sri Lanka,1976-09-22,Right-hand bat,Right-arm offbreak
794713,success,,Kushal Bhurtel,Kushal Bhurtel,Nepal,1997-01-22,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 01:45:49.131174,Kushal Bhurtel,Kushal Bhurtel,Nepal,1997-01-22,Right-hand bat,Legbreak googly
24750,success,,Morris Amollo Ouma,Morris Ouma,Kenya,1982-11-08,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:51.638572,Morris Ouma,Morris Amollo Ouma,Kenya,1982-11-08,Right-hand bat,Right-arm offbreak
47267,success,,Patrick Leonard Symcox,Pat Symcox,South Africa,1960-04-14,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:53.099582,Pat Symcox,Patrick Leonard Symcox,South Africa,1960-04-14,Right-hand bat,Right-arm offbreak
429809,success,,Bodadura Ravija Sandaruwan de Silva,Ravija Sandaruwan,Kuwait,1992-06-22,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:54.56334,Ravija Sandaruwan,Bodadura Ravija Sandaruwan de Silva,Kuwait,1992-06-22,Right-hand bat,Right-arm offbreak
1090866,success,,Vijay Unni Suresh Unni,Vijay Unni,Malaysia,2003-08-15,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:45:56.024354,Vijay Unni,Vijay Unni Suresh Unni,Malaysia,2003-08-15,Right-hand bat,Right-arm offbreak
430246,success,,Yuzvendra Singh Chahal,Yuzvendra Chahal,India,1990-07-23,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 01:45:57.486597,Yuzvendra Chahal,Yuzvendra Singh Chahal,India,1990-07-23,Right-hand bat,Legbreak googly
46569,success,,Andre Nel,Andre Nel,South Africa,1977-07-15,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:45:58.947574,Andre Nel,Andre Nel,South Africa,1977-07-15,Right-hand bat,Right-arm fast-medium
937953,success,,Bilal Khan,Bilal Khan,Oman,1987-04-10,,Left-hand bat,left,Left-arm medium-fast,left,pace,,2026-06-10 01:46:00.409174,Bilal Khan,Bilal Khan,Oman,1987-04-10,Left-hand bat,Left-arm medium-fast
1082740,success,,Gede Darma Arta,Gede Arta,Indonesia,1987-10-13,,Left-hand bat,left,Left-arm medium-fast,left,pace,,2026-06-10 01:46:01.870584,Gede Arta,Gede Darma Arta,Indonesia,1987-10-13,Left-hand bat,Left-arm medium-fast
6272,success,,Geoffrey Francis Lawson,Geoff Lawson,Australia,1957-12-07,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 01:46:03.33166,Geoff Lawson,Geoffrey Francis Lawson,Australia,1957-12-07,Right-hand bat,Right-arm fast
20431,success,,Graeme Peter Swann,Graeme Swann,England,1979-03-24,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:05.256983,Graeme Swann,Graeme Peter Swann,England,1979-03-24,Right-hand bat,Right-arm offbreak
40563,success,,Imran Nazir,Imran Nazir,Pakistan,1981-12-16,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 01:46:08.115137,Imran Nazir,Imran Nazir,Pakistan,1981-12-16,Right-hand bat,Legbreak
296166,success,,Kassim Nassoro Mussa,Kassim Nassoro,Tanzania,1988-05-13,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:09.576604,Kassim Nassoro,Kassim Nassoro Mussa,Tanzania,1988-05-13,Right-hand bat,Right-arm offbreak
14334,success,,Leonard Hutton,Leonard Hutton,England,1916-06-23,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 01:46:11.040933,Leonard Hutton,Leonard Hutton,England,1916-06-23,Right-hand bat,Legbreak
51883,success,,Lancelot Richard Gibbs,Lance Gibbs,West Indies,1934-09-29,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:12.521694,Lance Gibbs,Lancelot Richard Gibbs,West Indies,1934-09-29,Right-hand bat,Right-arm offbreak
49629,success,,Louis Rohan Duleep Mendis,Duleep Mendis,Sri Lanka,1952-08-25,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:46:13.982671,Duleep Mendis,Louis Rohan Duleep Mendis,Sri Lanka,1952-08-25,Right-hand bat,Right-arm medium
18675,success,,Matthew James Prior,Matt Prior,England,1982-02-26,,Right-hand bat,right,,,,,2026-06-10 01:46:15.453296,Matt Prior,Matthew James Prior,England,1982-02-26,Right-hand bat,
55872,success,,Malcolm Noel Waller,Malcolm Waller,Zimbabwe,1984-09-28,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:16.914193,Malcolm Waller,Malcolm Noel Waller,Zimbabwe,1984-09-28,Right-hand bat,Right-arm offbreak
24762,success,,Peter Jimmy Carter Ongondo,Peter Ongondo,Kenya,1977-02-10,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:46:18.375227,Peter Ongondo,Peter Jimmy Carter Ongondo,Kenya,1977-02-10,Right-hand bat,Right-arm fast-medium
677077,success,,Romario Shepherd,Romario Shepherd,West Indies,1994-11-26,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:46:20.035655,Romario Shepherd,Romario Shepherd,West Indies,1994-11-26,Right-hand bat,Right-arm fast-medium
52287,success,,Rohan Bholalall Kanhai,Rohan Kanhai,West Indies,1935-12-26,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:46:21.497925,Rohan Kanhai,Rohan Bholalall Kanhai,West Indies,1935-12-26,Right-hand bat,Right-arm medium
46750,success,,Robin John Peterson,Robin Peterson,South Africa,1979-08-04,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 01:46:24.018913,Robin Peterson,Robin John Peterson,South Africa,1979-08-04,Left-hand bat,Slow left-arm orthodox
5603,success,,Robert Neil Harvey,Neil Harvey,Australia,1928-10-08,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 01:46:25.481004,Neil Harvey,Robert Neil Harvey,Australia,1928-10-08,Left-hand bat,Right-arm offbreak
964521,success,,Sohail Ahmed,Sohail Ahmed,Bahrain,1994-10-11,,Right-hand bat,right,,,,,2026-06-10 01:46:27.145048,Sohail Ahmed,Sohail Ahmed,Bahrain,1994-10-11,Right-hand bat,
530011,success,,Travis Michael Head,Travis Head,Australia,1993-12-29,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 01:46:28.606075,Travis Head,Travis Michael Head,Australia,1993-12-29,Left-hand bat,Right-arm offbreak
13434,success,,Thomas William Graveney,Tom Graveney,England,1927-06-16,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 01:46:30.067038,Tom Graveney,Thomas William Graveney,England,1927-06-16,Right-hand bat,Legbreak
938959,success,,Wessly Nyasha Madhevere,Wessly Madhevere,Zimbabwe,2000-09-04,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:31.528458,Wessly Madhevere,Wessly Nyasha Madhevere,Zimbabwe,2000-09-04,Right-hand bat,Right-arm offbreak
571703,success,,Wellington Pedzisai Masakadza,Wellington Masakadza,Zimbabwe,1993-10-04,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 01:46:32.990036,Wellington Masakadza,Wellington Pedzisai Masakadza,Zimbabwe,1993-10-04,Left-hand bat,Slow left-arm orthodox
36595,success,,Bernard Lance Cairns,Lance Cairns,New Zealand,1949-10-10,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 01:46:34.450973,Lance Cairns,Bernard Lance Cairns,New Zealand,1949-10-10,Right-hand bat,Right-arm medium-fast
46214,success,,Brian Mervin McMillan,Brian McMillan,South Africa,1963-12-22,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 01:46:36.014096,Brian McMillan,Brian Mervin McMillan,South Africa,1963-12-22,Right-hand bat,Right-arm medium-fast
10777,success,,Denis Charles Scott Compton,Denis Compton,England,1918-05-23,,Right-hand bat,right,Left-arm wrist-spin,left,spin,,2026-06-10 01:46:37.476125,Denis Compton,Denis Charles Scott Compton,England,1918-05-23,Right-hand bat,Left-arm wrist-spin
24249,success,,Edmund Christopher Joyce,Ed Joyce,Ireland,1978-09-22,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 01:46:40.053419,Ed Joyce,Edmund Christopher Joyce,Ireland,1978-09-22,Left-hand bat,Right-arm medium
280734,success,,Imrul Kayes,Imrul Kayes,Bangladesh,1987-02-02,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 01:46:41.518531,Imrul Kayes,Imrul Kayes,Bangladesh,1987-02-02,Left-hand bat,Slow left-arm orthodox
50250,success,,Joseph Ravindran Ratnayeke,Ravi Ratnayeke,Sri Lanka,1960-05-02,,Left-hand bat,left,Right-arm fast-medium,right,pace,,2026-06-10 01:46:43.179837,Ravi Ratnayeke,Joseph Ravindran Ratnayeke,Sri Lanka,1960-05-02,Left-hand bat,Right-arm fast-medium
359649,success,,Mohammed Nawfer Mohammed Aslam,Mohammed Aslam,Kuwait,1990-08-27,,Right-hand bat,right,Left-arm slow,left,,,2026-06-10 01:46:44.641108,Mohammed Aslam,Mohammed Nawfer Mohammed Aslam,Kuwait,1990-08-27,Right-hand bat,Left-arm slow
348109,success,,Paul Adriaan van Meekeren,Paul van Meekeren,Netherlands,1993-01-15,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 01:46:46.34376,Paul van Meekeren,Paul Adriaan van Meekeren,Netherlands,1993-01-15,Right-hand bat,Right-arm fast-medium
960361,success,,Sandeep Lamichhane,Sandeep Lamichhane,Nepal,2000-08-02,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 01:46:48.005224,Sandeep Lamichhane,Sandeep Lamichhane,Nepal,2000-08-02,Right-hand bat,Legbreak googly
42683,success,,Salman Butt,Salman Butt,Pakistan,1984-10-07,,Left-hand bat,left,Right-arm offbreak,right,spin,,2026-06-10 01:46:49.466591,Salman Butt,Salman Butt,Pakistan,1984-10-07,Left-hand bat,Right-arm offbreak
43695,success,,Syed Zaheer Abbas Kirmani,Zaheer Abbas,Pakistan,1947-07-24,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:50.92742,Zaheer Abbas,Syed Zaheer Abbas Kirmani,Pakistan,1947-07-24,Right-hand bat,Right-arm offbreak
593296,success,,Ali Dawood,Ali Dawood,Bahrain,1992-12-01,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:46:52.388348,Ali Dawood,Ali Dawood,Bahrain,1992-12-01,Right-hand bat,Right-arm medium
316397,success,,Asad Shafiq,Asad Shafiq,Pakistan,1986-01-28,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 01:46:53.849461,Asad Shafiq,Asad Shafiq,Pakistan,1986-01-28,Right-hand bat,Right-arm offbreak
12490,success,,John Hugh Edrich,John Edrich,England,1937-06-21,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 01:46:56.50112,John Edrich,John Hugh Edrich,England,1937-06-21,Left-hand bat,Right-arm medium
55952,success,,Khaled Mahmud,Khaled Mahmud,Bangladesh,1971-07-26,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:46:57.965215,Khaled Mahmud,Khaled Mahmud,Bangladesh,1971-07-26,Right-hand bat,Right-arm medium
373696,success,,Mominul Haque,Mominul Haque,Bangladesh,1991-09-29,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 01:46:59.626805,Mominul Haque,Mominul Haque,Bangladesh,1991-09-29,Left-hand bat,Slow left-arm orthodox
208657,success,,Pieter Marinus Seelaar,Pieter Seelaar,Netherlands,1987-07-02,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 01:47:01.087833,Pieter Seelaar,Pieter Marinus Seelaar,Netherlands,1987-07-02,Right-hand bat,Slow left-arm orthodox
552152,success,,Pathira Vasan Dushmantha Chameera,Dushmantha Chameera,Sri Lanka,1992-01-11,,Right-hand bat,right,Right-arm fast,right,pace,,2026-06-10 01:47:02.54914,Dushmantha Chameera,Pathira Vasan Dushmantha Chameera,Sri Lanka,1992-01-11,Right-hand bat,Right-arm fast
1129565,success,,Riazat Ali Shah,Riazat Ali Shah,Uganda,1998-02-20,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 01:47:04.010277,Riazat Ali Shah,Riazat Ali Shah,Uganda,1998-02-20,Right-hand bat,Right-arm medium
596664,success,,Zane Edward Green,Zane Green,Namibia,1996-10-11,,Left-hand bat,left,,,,,2026-06-10 01:47:05.471537,Zane Green,Zane Edward Green,Namibia,1996-10-11,Left-hand bat,
